"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"2938","Type 6","29","38","Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives","Glycosides, naturels ou reproduits par synthèse, et leurs sels, éthers, esters et autres dérivés"
"2939","Type 6","29","39","Alkaloids, vegetable; natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives","Alcaloïdes végétaux ; naturels ou reproduits par synthèse, et leurs sels, éthers, esters et autres dérivés"
"2940","Type 6","29","40","Sugars, chemically pure, other than sucrose, lactose, maltose, glucose or fructose; sugar ethers and sugar esters and their salts, other than products of heading no. 2937, 2938 or 2939","Sucres chimiquement purs, autres que le saccharose, le lactose, le maltose, le glucose ou le fructose  ; éthers et esters de sucres et leurs sels, autres que les produits du no. 2937, 2938 ou 2939"
"2941","Type 6","29","41","Antibiotics","Antibiotiques"
"2942","Type 6","29","42","Organic compounds; n.e.s. in chapter 29","Composés organiques ; n.c.a. au chapitre 29"
"3001","Type 6","30","01","Glands, organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.s","Glandes, organes (extraits, sécrétions de ceux-ci) à usage organo-thérapeutique, séchés, réduits en poudre ou non ; l'héparine et ses sels ; autres substances humaines ou animales à usage thérapeutique ou prophylactique n.c.a."
"3002","Type 6","30","02","Blood, human or animal; prepared for therapeutic, prophylactic, diagnostic uses; antisera and other blood fractions; vaccines, toxins, cultures of micro organisms, similar products (not yeasts)","Sang, humain ou animal  ; préparés à des fins thérapeutiques, prophylactiques, diagnostiques ; les antisérums et autres fractions sanguines  ; vaccins, toxines, cultures de micro-organismes, produits similaires (hors levures)"
"3003","Type 6","30","03","Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale","Médicaments ; (autres que les produits des nos 3002, 3005 ou 3006) de deux ou plusieurs composants mélangés ensemble à des fins thérapeutiques ou prophylactiques non dosés ni présentés dans des formes ou emballages de vente au détail"
"3004","Type 6","30","04","Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses or in forms or packings for retail sale","Médicaments ; (autres que les produits des nos 3002, 3005 ou 3006) constitués de produits mélangés ou non à usage thérapeutique ou prophylactique, présentés en doses dosées ou dans des formes ou emballages de vente au détail"
"3005","Type 6","30","05","Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or in forms or packings for retail sale, for medical, surgical or veterinary use","Ouates, gazes, bandages (pansements, pansements adhésifs, cataplasmes), imprégnés ou enduits de substances pharmaceutiques ou sous formes ou emballages de vente au détail, à usage médical, chirurgical ou vétérinaire"
"3006","Type 6","30","06","Pharmaceutical goods","Produits pharmaceutiques"
"3101","Type 6","31","01","Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products","Les engrais ; animaux ou végétaux, même mélangés ou traités chimiquement ; engrais produits par le mélange ou le traitement chimique de produits animaux ou végétaux"
"3102","Type 6","31","02","Fertilizers; mineral or chemical, nitrogenous","Les engrais ; minéral ou chimique, azoté"
"3103","Type 6","31","03","Fertilizers; mineral or chemical, phosphatic","Les engrais ; minéral ou chimique, phosphaté"
"3104","Type 6","31","04","Fertilizers; mineral or chemical, potassic","Les engrais ; minéral ou chimique, potassique"
"3105","Type 6","31","05","Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg","Les engrais ; minéral ou chimique, contenant 2 ou 3 des éléments azote, phosphore, potassium ; autres engrais ; marchandises du chapitre 31 présentées en tablettes ou en emballages d'un poids brut n'excédant pas 10 kg"
"3201","Type 6","32","01","Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives","Extraits tannants d'origine végétale ; tanins et leurs sels, éthers, esters et autres dérivés"
"3202","Type 6","32","02","Tanning substances; synthetic organic or inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances, enzymatic preparations for pre-tanning","Substances tannantes ; substances tannantes synthétiques organiques ou inorganiques ; préparations tannantes, contenant ou non des substances tannantes naturelles, préparations enzymatiques pour le prétannage"
"3203","Type 6","32","03","Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin","Matières colorantes d'origine végétale ou animale (y compris les extraits tinctoriaux, à l'exception du noir animal) ; chimiquement défini ou non ; préparations à base de matières colorantes d'origine végétale ou animale"
"3204","Type 6","32","04","Synthetic organic colouring matter and preparations based thereon; synthetic organic products used as fluorescent brightening agents or as luminophores; whether or not chemically defined","Matières colorantes organiques synthétiques et préparations à base de celles-ci ; les produits organiques de synthèse utilisés comme azurants fluorescents ou comme luminophores ; de constitution chimique définie ou non"
"3205","Type 6","32","05","Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter","Lacs de couleur ; préparations à base de laques colorantes telles que spécifiées dans la note 3 du présent chapitre"
"3206","Type 6","32","06","Colouring matter and preparations thereof n.e.s. in heading no. 3203, 3204, 3205; inorganic products, kind used as luminophores whether or not chemically defined","Matières colorantes et leurs préparations n.d.a. dans la rubrique no. 3203, 3204, 3205  ; produits inorganiques utilisés comme luminophores de constitution chimique définie ou non"
"3207","Type 6","32","07","Pigments, prepared; opacifiers, colours, vitrifiable enamels, glazes, engobes (slips), liquid lustres etc as used in the ceramic enamelling or glass industry; glass frit and powder, granules or flakes","Pigments préparés ; opacifiants, couleurs, émaux vitrifiables, glaçures, engobes (barbotines), lustres liquides, etc. utilisés dans l'industrie de l'émaillage céramique ou du verre ; fritte de verre et poudre, granulés ou flocons"
"3208","Type 6","32","08","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","Peintures, vernis ; (émaux et laques) à base de polymères synthétiques ou de polymères naturels modifiés chimiquement, dispersés ou dissous dans un milieu non aqueux"
"3209","Type 6","32","09","Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium","Peintures et vernis (y compris les émaux et les laques) à base de polymères naturels synthétiques ou chimiquement modifiés, dispersés ou dissous dans un milieu aqueux"
"3210","Type 6","32","10","Paints and varnishes (including enamels, lacquers and distempers), excluding those of heading no. 3209, prepared water pigments of a kind used for finishing leather","Peintures et vernis (y compris les émaux, les laques et les détrempes), à l'exclusion de ceux du n°3209, pigments à l'eau préparés des types utilisés pour le finissage des cuirs"
"3211","Type 6","32","11","Driers; prepared","Séchoirs ; préparé"
"3212","Type 6","32","12","Pigments (metallic powders and flakes) dispersed in non-aqueous media in liquid or paste form, as used in manufacture of paints (including enamels); stamping foils, dyes etc in forms, packing for retail sale","Pigments (poudres et paillettes métalliques) dispersés dans des milieux non aqueux sous forme liquide ou pâteuse, utilisés dans la fabrication de peintures (y compris les émaux) ; feuilles d'estampage, colorants, etc. dans des formes, emballages pour la vente au détail"
"3213","Type 6","32","13","Colours; artists, students, or signboard painters, modifying tints, amusement colours and the like; in tablets, tubes, jars, bottles, pan or in similar forms or packings","Couleurs ; artistes, étudiants ou peintres d'enseignes, modifiant les teintes, les couleurs d'amusement et autres ; en comprimés, tubes, pots, bouteilles, moules ou sous formes ou emballages similaires"
"3214","Type 6","32","14","Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like","Mastic de vitrier, mastic de greffage, ciments résines, composés de calfeutrage et autres mastics ; mastic pour peintres ; préparations de revêtement non réfractaires pour façades, murs intérieurs, sols, plafonds ou similaires"
"3215","Type 6","32","15","Ink; printing, writing or drawing ink and other inks; whether or not concentrated or solid","Encrer ; encres d'imprimerie, d'écriture ou de dessin et autres encres ; même concentré ou solide"
"3301","Type 6","33","01","Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids","Huiles ; essentiels (concrets, absolus) ; leurs concentrés en graisses, huiles fixes, cires ou similaires (obtenus par enfleurage ou macération) ; distillats aqueux, solutions et sous-produits terpéniques de ceux-ci ; résinoïdes"
"3302","Type 6","33","02","Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry","Substances odoriférantes et mélanges (y compris les solutions alcooliques) à base d'une ou de plusieurs de ces substances, des types utilisés comme matières de base pour l'industrie"
"3303","Type 6","33","03","Perfumes and toilet waters","Parfums et eaux de toilette"
"3304","Type 6","33","04","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","Produits cosmétiques et de toilette ; produits de beauté, de maquillage et de soin de la peau (à l'exception des médicaments, y compris les produits de protection solaire ou de bronzage), produits de manucure ou de pédicure"
"3305","Type 6","33","05","Hair preparations; for use on the hair","Produits capillaires ; à utiliser sur les cheveux"
"3306","Type 6","33","06","Oral or dental hygiene preparations; including fixative pastes and powders","Produits d'hygiène buccale ou dentaire ; y compris les pâtes et poudres fixatrices"
"3307","Type 6","33","07","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","Produits de parfumerie, cosmétiques ou de toilette ; pré-rasage, rasage, après-rasage, préparations pour le bain ; déodorants et dépilatoires personnels ; désodorisants d'ambiance, parfumés ou non, ayant ou non des propriétés désinfectantes"
