"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"030374","Type 1","03","03","74","Fish; mackerel (scomber scombrus, scomber australasicus, scomber japonicus), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)","Autres poissons, à l'exclusion des foies, oeufs et laitances : Maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus)"
"030375","Type 1","03","03","75","Fish; dogfish and other sharks, frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)","Autres poissons, à l'exclusion des foies, oeufs et laitances : Squales"
"030376","Type 1","03","03","76","Fish; eels (anguilla spp.), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)","Autres poissons, à l'exclusion des foies, oeufs et laitances : Anguilles (Anguilla spp.)"
"030377","Type 1","03","03","77","Fish; sea bass (dicentrarchus labrax, dicentrarchus punctatus), frozen, (excluding fillets, livers, roes and other fish meat of heading no. 0304)","Autres poissons, à l'exclusion des foies, oeufs et laitances : Bars (loups) (Dicentrarchus labrax, Dicentrarchus punctatus)"
"030378","Type 1","03","03","78","Fish; hake (merluccius spp., urophycis spp.), frozen (excluding fillets, livers, roes and other fish meat of heading no. 0304)","Autres poissons, à l'exclusion des foies, oeufs et laitances : Merlus (Merluccius spp., Urophycis spp.)"
"030379","Type 1","03","03","79","Fish; frozen, n.e.s. in heading no. 0303 (excluding fillets, livers, roes and other fish meat of heading no. 0304)","Autres poissons, à l'exclusion des foies, oeufs et laitances : Autres"
"030380","Type 1","03","03","80","Fish; livers and roes, frozen","Autres poissons, à l'exclusion des foies, oeufs et laitances : Foies, oeufs et laitances"
"030410","Type 1","03","04","10","Fish; fillets and other fish meat, fresh or chilled (whether or not minced)","Frais ou réfrigérés"
"030420","Type 1","03","04","20","Fish; fillets, frozen","Filets congelés"
"030490","Type 1","03","04","90","Fish; fish meat n.e.s. in heading no. 0304 (whether or not minced), fresh, chilled or frozen","Autres"
"030510","Type 1","03","05","10","Fish meal; fit for human consumption","Farines, poudres et agglomérés sous forme de pellets de poisson, propres à l'alimentation humaine"
"030520","Type 1","03","05","20","Fish; livers and roes, dried, smoked (whether or not cooked before or during the smoking process), salted or in brine","Foies, oeufs et laitances de poissons, séchés, fumés, salés ou en saumure"
"030530","Type 1","03","05","30","Fish; fillets, dried, salted or in brine, but not smoked","Filets de poissons, séchés, salés ou en saumure, mais non fumés"
"030541","Type 1","03","05","41","Fish; Pacific salmon (oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), Atlantic salmon (salmo salar) and Danube salmon (hucho hucho), including fillets, smoked (whether or not cooked before or during the smoking process)","Poissons fumés, y compris les filets : Saumons du Pacifique (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus), saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho)"
"030542","Type 1","03","05","42","Fish; herrings (clupea harengus, clupea pallasii), including fillets; smoked (whether or not cooked before or during the smoking process)","Poissons fumés, y compris les filets : Harengs (Clupea harengus, Clupea pallasii)"
"030549","Type 1","03","05","49","Fish; smoked (whether or not cooked before or during the smoking process), n.e.s. in item no. 0305.4 (including fillets)","Poissons fumés, y compris les filets : Autres"
"030551","Type 1","03","05","51","Fish; cod (gadus morhua, gadus ogac, gadus macrocephalus), dried (whether or not salted but not smoked)","Poissons séchés, même salés mais non fumés : Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
"030559","Type 1","03","05","59","Fish; dried (whether or not salted but not smoked), n.e.s. in item no. 0305.51","Poissons séchés, même salés mais non fumés : Autres"
"030561","Type 1","03","05","61","Fish; herrings (clupea harengas, clupea pallasii), salted or in brine but not dried or smoked","Poissons salés mais non séchés ni fumés et poissons en saumure : Harengs (Clupea harengus, Clupea pallasii)"
"030562","Type 1","03","05","62","Fish; cod (gadus morhua, gadus ogac, gadus macrocephalus), salted or in brine but not dried or smoked","Poissons salés mais non séchés ni fumés et poissons en saumure : Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
"030563","Type 1","03","05","63","Fish; anchovies (engraulis spp.), salted or in brine but not dried or smoked","Poissons salés mais non séchés ni fumés et poissons en saumure : Anchois (Engraulis spp.)"
"030569","Type 1","03","05","69","Fish; salted or in brine, but not dried or smoked, n.e.s. in item no. 0305.6","Poissons salés mais non séchés ni fumés et poissons en saumure : Autres"
"030611","Type 1","03","06","11","Crustaceans; rock lobsters and other sea crawfish (palinurus spp., panulirus spp., jasus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Congelés : Langoustes (Palinurus spp., Panulirus spp., Jasus spp.)"
"030612","Type 1","03","06","12","Crustaceans; lobsters (homarus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Congelés : Homards (Homarus spp.)"
"030613","Type 1","03","06","13","Crustaceans; shrimps and prawns, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Congelés : Crevettes"
"030614","Type 1","03","06","14","Crustaceans; crabs, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Congelés : Crabes"
"030619","Type 1","03","06","19","Crustaceans; frozen, n.e.s. in item no. 0306.1 (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Congelés : Autres, y compris les farines, poudres et agglomérés sous forme de pellets de crustacés, propres à l'alimentation humaine"
"030621","Type 1","03","06","21","Crustaceans; rock lobster and other sea crawfish (palinurus spp., panulirus spp., jasus spp.), not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Non congelés : Langoustes (Palinurus spp., Panulirus spp., Jasus spp.)"
"030622","Type 1","03","06","22","Crustaceans; lobsters (homarus spp.), not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Non congelés : Homards (Homarus spp.)"
"030623","Type 1","03","06","23","Crustaceans; shrimps and prawns, not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Non congelés : Crevettes"
"030624","Type 1","03","06","24","Crustaceans; crabs, not frozen, (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Non congelés : Crabes"
"030629","Type 1","03","06","29","Crustaceans; not frozen, n.e.s. in heading no. 0306, (whether in shell or not, whether or not cooked by steaming or by boiling in water)","Non congelés : Autres, y compris les farines, poudres et agglomérés sous forme de pellets de crustacés, propres à l'alimentation humaine"
"030710","Type 1","03","07","10","Molluscs; oysters, live, fresh, chilled, frozen, dried, salted or in brine (whether in shell or not)","Huîtres"
"030721","Type 1","03","07","21","Molluscs; scallops (including queen scallops of the genera pecten, chlamys or placopecten), live, fresh or chilled (whether in shell or not)","Coquilles St Jacques ou peignes, pétoncles ou vanneaux, autres coquillages des genres Pecten, Chlamys ou Placopecten : Vivants, frais ou réfrigérés"
"030729","Type 1","03","07","29","Molluscs; scallops (including queen scallops of the genera pecten, chlamys or placopecten), frozen, dried, salted or in brine (whether in shell or not)","Coquilles St Jacques ou peignes, pétoncles ou vanneaux, autres coquillages des genres Pecten, Chlamys ou Placopecten : Autres"
"030731","Type 1","03","07","31","Molluscs; mussels (mytilus spp., perna spp.), live, fresh or chilled (whether in shell or not)","Moules (Mytilus spp., Perna spp.) : Vivantes, fraîches ou réfrigérées"
"030739","Type 1","03","07","39","Molluscs; mussels (mytilus spp., perna spp.), frozen, dried, salted or in brine (whether in shell or not)","Moules (Mytilus spp., Perna spp.) : Autres"
"030741","Type 1","03","07","41","Molluscs; cuttle fish and squid, live, fresh or chilled (whether in shell or not)","Seiches (Sepia officinalis, Rossia macrosoma) et sépioles (Sepiola spp.) ; calmars et encornets (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.) : Vivants, frais ou réfrigérés"
"030749","Type 1","03","07","49","Molluscs; cuttle fish and squid, frozen, dried, salted or in brine (whether in shell or not)","Seiches (Sepia officinalis, Rossia macrosoma) et sépioles (Sepiola spp.) ; calmars et encornets (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.) : Autres"
"030751","Type 1","03","07","51","Molluscs; octopus (octopus spp.), live, fresh or chilled","Poulpes ou pieuvres (Octopus spp.) : Vivants, frais ou réfrigérés"
"030759","Type 1","03","07","59","Molluscs; octopus (octopus spp.), frozen, dried, salted or in brine","Poulpes ou pieuvres (Octopus spp.) : Autres"
"030760","Type 1","03","07","60","Molluscs; snails (other than sea snails), live, fresh, chilled, frozen, dried, salted or in brine (whether in shell or not)","Escargots autres que de mer"
"030791","Type 1","03","07","91","Molluscs and other aquatic invertebrates; live, fresh or chilled (whether in shell or not), n.e.s. in heading no. 0307","Autres, y compris les farines, poudres et agglomérés sous forme de pellets d'invertébrés aquatiques autres que les crustacés, propres à l'alimentation humaine : Vivants, frais ou réfrigérés"
"030799","Type 1","03","07","99","Molluscs and other aquatic invertebrates; frozen, dried, salted or in brine (whether in shell or not), n.e.s. in heading no. 0307","Autres, y compris les farines, poudres et agglomérés sous forme de pellets d'invertébrés aquatiques autres que les crustacés, propres à l'alimentation humaine : Autres"
"040110","Type 1","04","01","10","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content not exceeding 1% (by weight)","D'une teneur en poids de matières grasses n'excédant pas 1 %"
"040120","Type 1","04","01","20","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content exceeding 1% but not exceeding 6% (by weight)","D'une teneur en poids de matières grasses excédant 1 % mais n'excédant pas 6 %"
"040130","Type 1","04","01","30","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content exceeding 6% (by weight)","D'une teneur en poids de matières grasses excédant 6 %"
"040210","Type 1","04","02","10","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","En poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses n'excédant pas 1,5 %"
"040221","Type 1","04","02","21","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","En poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses excédant 1,5 % : Sans addition de sucre ou d'autres édulcorants"
"040229","Type 1","04","02","29","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","En poudre, en granulés ou sous d'autres formes solides, d'une teneur en poids de matières grasses excédant 1,5 % : Autres"
"040291","Type 1","04","02","91","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Autres : Sans addition de sucre ou d'autres édulcorants"
"040299","Type 1","04","02","99","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Autres : Autres"
"040310","Type 1","04","03","10","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Yoghourt"
"040390","Type 1","04","03","90","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit or cocoa (excluding yoghurt)","Autres"
"040410","Type 1","04","04","10","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants"
"040490","Type 1","04","04","90","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.s. in chapter 04","Autres"
"040510","Type 1","04","05","10","Dairy produce; derived from milk, butter","Beurre"
"040520","Type 1","04","05","20","Dairy produce; dairy spreads","Pâtes à tartiner laitières"
"040590","Type 1","04","05","90","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Autres"
"040610","Type 1","04","06","10","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Fromages frais (non affinés), y compris le fromage de lactosérum, et caillebotte"
"040620","Type 1","04","06","20","Dairy produce; cheese of all kinds, grated or powdered","Fromages râpés ou en poudre, de tous types"
