"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"3302","Type 6","33","02","Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferous substances, of a kind used for the manufacture of beverages.","Mélanges de substances odoriférantes et mélanges (y compris les solutions alcooliques) à base d'une ou de plusieurs de ces substances, des types utilisés comme matières de base pour l'industrie ; autres préparations à base de substances odoriférantes, des types utilisés pour la fabrication de boissons"
"3303","Type 6","33","03","Perfumes and toilet waters","Parfums et eaux de toilette"
"3304","Type 6","33","04","Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), including sunscreen or sun tan preparations; manicure or pedicure preparations.","Produits de beauté ou de maquillage préparés et préparations pour l'entretien ou les soins de la peau, autres que les médicaments, y compris les préparations antisolaires et les préparations pour bronzer ; préparations pour manucures ou pédicures"
"3305","Type 6","33","05","Preparations for use on the hair","Préparations capillaires"
"3306","Type 6","33","06","Preparations for oral or dental hygiene, including denture fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages.","Préparations pour l'hygiène buccale ou dentaire, y compris les poudres et crèmes pour faciliter l'adhérence des dentiers ; fils utilisés pour nettoyer les espaces interdentaires (fils dentaires), en emballages individuels de détail"
"3307","Type 6","33","07","Pre-shave, shaving or after-shave preparations, personal deodorants, bath preparations, depilatories and other perfumery, cosmetic or toilet preparations, not elsewhere specified or included; prepared room deodorisers, whether or not perfumed or having disinfectant properties.","Préparations pour le prérasage, le rasage ou l'après-rasage, désodorisants corporels, préparations pour bains, dépilatoires, autres produits de parfumerie ou de toilette préparés et autres préparations cosmétiques, non dénommés ni compris ailleurs ; désodorisants de locaux, préparés, même non parfumés, ayant ou non des propriétés désinfectantes"
"3401","Type 6","34","01","Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, moulded pieces or shapes, whether or not containing soap; organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap; paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent.","Savons ; produits et préparations organiques tensio-actifs à usage de savon, en barres, en pains, en morceaux ou en sujets frappés, même contenant du savon ; produits et préparations organiques tensio-actifs destinés au lavage de la peau, sous forme de liquide ou de crème, conditionnés pour la vente au détail, même contenant du savon ; papier, ouates, feutres et nontissés, imprégnés, enduits ou recouverts de savon ou de détergents"
"3402","Type 6","34","02","Organic surface-active agents (other than soap); surface-active preparations, washing preparations (including auxiliary washing preparations) and cleaning preparations, whether or not containing soap, other than those of heading 3401","Agents de surface organiques (autres que les savons) ; préparations tensio-actives, préparations pour lessives (y compris les préparations auxiliaires de lavage) et préparations de nettoyage, même contenant du savon, autres que celles du n°3401"
"3403","Type 6","34","03","Lubricating preparations (including cutting-oil preparations, bolt or nut release preparations, anti-rust or anti-corrosion preparations and mould release preparations, based on lubricants) and preparations of a kind used for the oil or grease treatment of textile materials, leather, furskins or other materials, but excluding preparations containing, as basic constituents, 70 % or more by weight of petroleum oils or of oils obtained from bituminous minerals","Préparations lubrifiantes (y compris les huiles de coupe, les préparations pour le dégrippage des écrous, les préparations antirouille ou anticorrosion et les préparations pour le démoulage, à base de lubrifiants) et préparations des types utilisés pour l'ensimage des matières textiles, l'huilage ou le graissage du cuir, des pelleteries ou d'autres matières, à l'exclusion de celles contenant comme constituants de base 70 % ou davantage en poids d'huiles de pétrole ou de minéraux bitumineux"
"3404","Type 6","34","04","Artificial waxes and prepared waxes","Cires artificielles et cires préparées"
"3405","Type 6","34","05","Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal, scouring pastes and powders and similar preparations (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics or cellular rubber, impregnated, coated or covered with such preparations), excluding waxes of heading 3404","Cirages et crèmes pour chaussures, encaustiques, brillants pour carrosseries, verre ou métaux, pâtes et poudres à récurer et préparations similaires, (même sous forme de papier, ouates, feutres, nontissés, matière plastique ou caoutchouc alvéolaires, imprégnés, enduits ou recouverts de ces préparations), à l'exclusion des cires du n°3404"
"3406","Type 6","34","06","Candles, tapers and the like","Bougies, chandelles, cierges et articles similaires"
"3407","Type 6","34","07","Modelling pastes, including those put up for children's amusement; preparations known as \[OpenCurlyDoubleQuote]dental wax\[CloseCurlyDoubleQuote] or as \[OpenCurlyDoubleQuote]dental impression compounds\[CloseCurlyDoubleQuote], put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms; other preparations for use in dentistry, with a basis of plaster (of calcined gypsum or calcium sulphate)","Pâtes à modeler, y compris celles présentées pour l'amusement des enfants ; compositions dites « cires pour l'art dentaire » présentées en assortiments, dans des emballages de vente au détail ou en plaquettes, fers à cheval, bâtonnets ou sous des formes similaires ; autres compositions pour l'art dentaire, à base de plâtre"
"3501","Type 6","35","01","Casein, caseinates and other casein derivatives; casein glues.","Caséines, caséinates et autres dérivés des caséines ; colles de caséine"
"3502","Type 6","35","02","Albumins (including concentrates of two or more whey proteins, containing by weight more than 80 % whey proteins, calculated on the dry matter), albuminates and other albumin derivatives","Albumines (y compris les concentrats de plusieurs protéines de lactosérum, contenant, en poids calculé sur matière sèche, plus de 80 % de protéines de lactosérum), albuminates et autres dérivés des albumines"
"3503","Type 6","35","03","Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 3501","Gélatines (y compris celles présentées en feuilles de forme carrée ou rectangulaire, même ouvrées en surface ou colorées) et leurs dérivés ; ichtyocolle ; autres colles d'origine animale, à l'exclusion des colles de caséine du n°3501"
"3504","Type 6","35","04","Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed","Peptones et leurs dérivés ; autres matières protéiques et leurs dérivés, non dénommés ni compris ailleurs ; poudre de peau, traitée ou non au chrome"
"3505","Type 6","35","05","Dextrins and other modified starches (for example, pregelatinised or esterified starches); glues based on starches, or on dextrins or other modified starches.","Dextrine et autres amidons et fécules modifiés (les amidons et fécules prégélatinisés ou estérifiés, par exemple) ; colles à base d'amidons ou de fécules, de dextrine ou d'autres amidons ou fécules modifiés"
"3506","Type 6","35","06","Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg.","Colles et autres adhésifs préparés, non dénommés ni compris ailleurs ; produits de toute espèce à usage de colles ou d'adhésifs, conditionnés pour la vente au détail comme colles ou adhésifs, d'un poids net n'excédant pas 1 kg"
"3507","Type 6","35","07","Enzymes; prepared enzymes not elsewhere specified or included.","Enzymes ; enzymes préparées non dénommées ni comprises ailleurs."
"3601","Type 6","36","01","Propellent powders","Poudres propulsives"
"3602","Type 6","36","02","Prepared explosives, other than propellent powders","Explosifs préparés, autres que les poudres propulsives"
"3603","Type 6","36","03","Safety fuses; detonating cords; percussion or detonating caps; igniters; electric detonators.","Mèches de sûreté ; cordeaux détonants ; amorces et capsules fulminantes ; allumeurs ; détonateurs électriques"
"3604","Type 6","36","04","Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles.","Articles pour feux d'artifice, fusées de signalisation ou paragrêles et similaires, pétards et autres articles de pyrotechnie."
"3605","Type 6","36","05","Matches, other than pyrotechnic articles of heading 3604","Allumettes, autres que les articles de pyrotechnie du n°3604"
"3606","Type 6","36","06","Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials as specified in Note 2 to this Chapter.","Ferrocérium et autres alliages pyrophoriques sous toutes formes ; articles en matières inflammables cités à la Note 2 du présent Chapitre"
"3701","Type 6","37","01","Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs.","Plaques et films plans, photographiques, sensibilisés, non impressionnés, en autres matières que le papier, le carton ou les textiles ; films photographiques plans à développement et tirage instantanés, sensibilisés, non impressionnés, même en chargeurs"
