"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"030245","Type 1","03","02","45","Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 030291 to 030299 : Jack and horse mackerel (Trachurus spp.)","Harengs (Clupea harengus, Clupea pallasii), anchois (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus), maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), maquereaux indo-pacifiques (Rastrelliger spp.), thazards (Scomberomorus spp.), chinchards (Trachurus spp.), carangues (Caranx spp.), mafous (Rachycentron canadum), castagnoles argentées (Pampus spp.), balaous du Pacifique (Cololabis saira), comètes (Decapterus spp.), capelans (Mallotus villosus), espadons (Xiphias gladius), thonines orientales (Euthynnus affinis), bonites (Sarda spp.), makaires, marlins, voiliers (Istiophoridae), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Chinchards (Trachurus spp.)"
"030246","Type 1","03","02","46","Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 030291 to 030299 : Cobia (Rachycentron canadum)","Harengs (Clupea harengus, Clupea pallasii), anchois (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus), maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), maquereaux indo-pacifiques (Rastrelliger spp.), thazards (Scomberomorus spp.), chinchards (Trachurus spp.), carangues (Caranx spp.), mafous (Rachycentron canadum), castagnoles argentées (Pampus spp.), balaous du Pacifique (Cololabis saira), comètes (Decapterus spp.), capelans (Mallotus villosus), espadons (Xiphias gladius), thonines orientales (Euthynnus affinis), bonites (Sarda spp.), makaires, marlins, voiliers (Istiophoridae), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Mafous (Rachycentron canadum)"
"030247","Type 1","03","02","47","Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 030291 to 030299 : Swordfish (Xiphias gladius)","Harengs (Clupea harengus, Clupea pallasii), anchois (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus), maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), maquereaux indo-pacifiques (Rastrelliger spp.), thazards (Scomberomorus spp.), chinchards (Trachurus spp.), carangues (Caranx spp.), mafous (Rachycentron canadum), castagnoles argentées (Pampus spp.), balaous du Pacifique (Cololabis saira), comètes (Decapterus spp.), capelans (Mallotus villosus), espadons (Xiphias gladius), thonines orientales (Euthynnus affinis), bonites (Sarda spp.), makaires, marlins, voiliers (Istiophoridae), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Espadons (Xiphias gladius)"
"030249","Type 1","03","02","49","Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheadings 030291 to 030299 : Other","Harengs (Clupea harengus, Clupea pallasii), anchois (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus), maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), maquereaux indo-pacifiques (Rastrelliger spp.), thazards (Scomberomorus spp.), chinchards (Trachurus spp.), carangues (Caranx spp.), mafous (Rachycentron canadum), castagnoles argentées (Pampus spp.), balaous du Pacifique (Cololabis saira), comètes (Decapterus spp.), capelans (Mallotus villosus), espadons (Xiphias gladius), thonines orientales (Euthynnus affinis), bonites (Sarda spp.), makaires, marlins, voiliers (Istiophoridae), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Autres"
"030251","Type 1","03","02","51","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
"030252","Type 1","03","02","52","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Haddock (Melanogrammus aeglefinus)","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Eglefins (Melanogrammus aeglefinus)"
"030253","Type 1","03","02","53","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Coalfish (Pollachius virens)","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Lieus noirs (Pollachius virens)"
"030254","Type 1","03","02","54","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Hake (Merluccius spp., Urophycis spp.)","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Merlus (Merluccius spp., Urophycis spp.)"
"030255","Type 1","03","02","55","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Alaska Pollock (Theragra chalcogramma)","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Lieus d'Alaska (Theragra chalcogramma)"
"030256","Type 1","03","02","56","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Blue whitings (Micromesistius poutassou, Micromesistius australis)","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Merlans bleus (Micromesistius poutassou, Micromesistius australis)"
"030259","Type 1","03","02","59","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, excluding edible fish offal of subheadings 030291 to 030299 : Other","Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Autres"
"030271","Type 1","03","02","71","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding edible fish offal of subheadings 030291 to 030299 : Tilapias (Oreochromis spp.)","Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Tilapias (Oreochromis spp.)"
"030272","Type 1","03","02","72","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding edible fish offal of subheadings 030291 to 030299 : Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
"030273","Type 1","03","02","73","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding edible fish offal of subheadings 030291 to 030299 : Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)","Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
"030274","Type 1","03","02","74","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding edible fish offal of subheadings 030291 to 030299 : Eels (Anguilla spp.)","Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Anguilles (Anguilla spp.)"
"030279","Type 1","03","02","79","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding edible fish offal of subheadings 030291 to 030299 : Other","Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Autres"
"030281","Type 1","03","02","81","Other fish, excluding edible fish offal of subheadings 030291 to 030299 : Dogfish and other sharks","Autres poissons, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Squales"
"030282","Type 1","03","02","82","Other fish, excluding edible fish offal of subheadings 030291 to 030299 : Rays and skates (Rajidae)","Autres poissons, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Raies (Rajidae)"
"030283","Type 1","03","02","83","Other fish, excluding edible fish offal of subheadings 030291 to 030299 : Toothfish (Dissostichus spp.)","Autres poissons, à l'exclusion des abats de poissons comestibles des n°030291 à 030299 : Légines (Dissostichus spp.)"
