"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"3003","Type 6","30","03","Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale","Médicaments (à l'exclusion des produits des n°3002, 3005 ou 3006) constitués par des produits mélangés entre eux, préparés à des fins thérapeutiques ou prophylactiques, mais ni présentés sous forme de doses, ni conditionnés pour la vente au détail"
"3004","Type 6","30","04","Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale","Médicaments (à l'exclusion des produits des n°3002, 3005 ou 3006) constitués par des produits mélangés ou non mélangés, préparés à des fins thérapeutiques ou prophylactiques, présentés sous forme de doses (y compris ceux destinés à être administrés par voie percutanée) ou conditionnés pour la vente au détail"
"3005","Type 6","30","05","Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or in forms or packings for retail sale, for medical, surgical or veterinary use","Ouates, gazes, bandes et articles analogues (pansements, sparadraps, sinapismes, par exemple), imprégnés ou recouverts de substances pharmaceutiques ou conditionnés pour la vente au détail à des fins médicales, chirurgicales, dentaires ou vétérinaires"
"3006","Type 6","30","06","Pharmaceutical goods","Préparations et articles pharmaceutiques visés à la Note 4 du présent Chapitre"
"3101","Type 6","31","01","Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products","Engrais d'origine animale ou végétale, même mélangés entre eux ou traités chimiquement ; engrais résultant du mélange ou du traitement chimique de produits d'origine animale ou végétale"
"3102","Type 6","31","02","Fertilizers; mineral or chemical, nitrogenous","Engrais minéraux ou chimiques azotés"
"3103","Type 6","31","03","Fertilizers; mineral or chemical, phosphatic","Engrais minéraux ou chimiques phosphatés"
"3104","Type 6","31","04","Fertilizers; mineral or chemical, potassic","Engrais minéraux ou chimiques potassiques"
"3105","Type 6","31","05","Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg","Engrais minéraux ou chimiques contenant deux ou trois des éléments fertilisants : azote, phosphore et potassium ; autres engrais ; produits du présent Chapitre présentés soit en tablettes ou formes similaires, soit en emballages d'un poids brut n'excédant pas 10 kg"
"3201","Type 6","32","01","Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives","Extraits tannants d'origine végétale ; tanins et leurs sels, éthers, esters et autres dérivés"
"3202","Type 6","32","02","Tanning substances; synthetic organic or inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances, enzymatic preparations for pre-tanning","Produits tannants organiques synthétiques ; produits tannants inorganiques ; préparations tannantes, même contenant des produits tannants naturels ; préparations enzymatiques pour le prétannage"
"3203","Type 6","32","03","Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin","Matières colorantes d'origine végétale ou animale (y compris les extraits tinctoriaux mais à l'exclusion des noirs d'origine animale), même de constitution chimique définie ; préparations visées à la Note 3 du présent Chapitre, à base de matières colorantes d'origine végétale ou animale"
"3204","Type 6","32","04","Synthetic organic colouring matter and preparations based thereon; synthetic organic products used as fluorescent brightening agents or as luminophores; whether or not chemically defined","Matières colorantes organiques synthétiques, même de constitution chimique définie ; préparations visées à la Note 3 du présent Chapitre, à base de matières colorantes organiques synthétiques ; produits organiques synthétiques des types utilisés comme agents d'avivage fluorescents ou comme luminophores, même de constitution chimique définie"
"3205","Type 6","32","05","Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter","Laques colorantes ; préparations visées à la Note 3 du présent Chapitre, à base de laques colorantes"
"3206","Type 6","32","06","Colouring matter and preparations thereof n.e.c. in heading no. 3203, 3204, 3205; inorganic products, kind used as luminophores whether or not chemically defined","Autres matières colorantes ; préparations visées à la Note 3 du présent Chapitre, autres que celles des n°3203, 3204 ou 3205 ; produits inorganiques des types utilisés comme luminophores, même de constitution chimique définie"
"3207","Type 6","32","07","Pigments, prepared; opacifiers, colours, vitrifiable enamels, glazes, engobes (slips), liquid lustres etc as used in the ceramic enamelling or glass industry; glass frit and powder, granules or flakes","Pigments, opacifiants et couleurs préparés, compositions vitrifiables, engobes, lustres liquides et préparations similaires, des types utilisés pour la céramique, l'émaillerie ou la verrerie ; frittes de verre et autres verres, sous forme de poudre, de grenailles, de lamelles ou de flocons"
"3208","Type 6","32","08","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","Peintures et vernis à base de polymères synthétiques ou de polymères naturels modifiés, dispersés ou dissous dans un milieu non aqueux ; solutions définies à la Note 4 du présent Chapitre"
"3209","Type 6","32","09","Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium","Peintures et vernis à base de polymères synthétiques ou de polymères naturels modifiés, dispersés ou dissous dans un milieu aqueux"
"3210","Type 6","32","10","Paints and varnishes (including enamels, lacquers and distempers), excluding those of heading no. 3209, prepared water pigments of a kind used for finishing leather","Autres peintures et vernis ; pigments à l'eau préparés des types utilisés pour le finissage des cuirs"
"3211","Type 6","32","11","Driers; prepared","Siccatifs préparés"
"3212","Type 6","32","12","Pigments (metallic powders and flakes) dispersed in non-aqueous media in liquid or paste form, as used in manufacture of paints (including enamels); stamping foils, dyes etc in forms, packing for retail sale","Pigments (y compris les poudres et flocons métalliques) dispersés dans des milieux non aqueux, sous forme de liquide ou de pâte, des types utilisés pour la fabrication de peintures ; feuilles pour le marquage au fer ; teintures et autres matières colorantes présentées dans des formes ou emballages pour la vente au détail"
"3213","Type 6","32","13","Colours; artists, students, or signboard painters, modifying tints, amusement colours and the like; in tablets, tubes, jars, bottles, pan or in similar forms or packings","Couleurs pour la peinture artistique, l'enseignement, la peinture des enseignes, la modification des nuances, l'amusement et couleurs similaires, en pastilles, tubes, pots, flacons, godets ou conditionnements similaires"
"3214","Type 6","32","14","Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like","Mastic de vitrier, ciments de résine et autres mastics ; enduits utilisés en peinture ; enduits non réfractaires des types utilisés en maçonnerie"
"3215","Type 6","32","15","Ink; printing, writing or drawing ink and other inks; whether or not concentrated or solid","Encres d'imprimerie, encres à écrire ou à dessiner et autres encres, même concentrées ou sous formes solides"
"3301","Type 6","33","01","Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids; extracted oleoresins","Huiles essentielles (déterpénées ou non), y compris celles dites « concrètes » ou « absolues » ; résinoïdes ; oléorésines d'extraction ; solutions concentrées d'huiles essentielles dans les graisses, les huiles fixes, les cires ou matières analogues, obtenues par enfleurage ou macération ; sous-produits terpéniques résiduaires de la déterpénation des huiles essentielles ; eaux distillées aromatiques et solutions aqueuses d'huiles essentielles"
"3302","Type 6","33","02","Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferous substances, of a kind used for beverage manufacture","Mélanges de substances odoriférantes et mélanges (y compris les solutions alcooliques) à base d'une ou de plusieurs de ces substances, des types utilisés comme matières de base pour l'industrie ; autres préparations à base de substances odoriférantes, des types utilisés pour la fabrication de boissons"
"3303","Type 6","33","03","Perfumes and toilet waters","Parfums et eaux de toilette"
"3304","Type 6","33","04","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","Produits de beauté ou de maquillage préparés et préparations pour l'entretien ou les soins de la peau, autres que les médicaments, y compris les préparations antisolaires et les préparations pour bronzer ; préparations pour manucures ou pédicures"
"3305","Type 6","33","05","Hair preparations; for use on the hair","Préparations capillaires"
"3306","Type 6","33","06","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","Préparations pour l'hygiène buccale ou dentaire, y compris les poudres et crèmes pour faciliter l'adhérence des dentiers ; fils utilisés pour nettoyer les espaces interdentaires (fils dentaires), en emballages individuels de détail"
"3307","Type 6","33","07","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","Préparations pour le prérasage, le rasage ou l'après-rasage, désodorisants corporels, préparations pour bains, dépilatoires, autres produits de parfumerie ou de toilette préparés et autres préparations cosmétiques, non dénommés ni compris ailleurs ; désodorisants de locaux, préparés, même non parfumés, ayant ou non des propriétés désinfectantes"
